serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
66036206,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.019,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036150,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.013,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036245,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.024,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036248,2020-08-03-15.37.47.000000,2020-08-03 15:37:47.000,2020-08-03 17:55:36.025,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036184,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.017,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036187,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.018,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036182,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.017,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036259,2020-08-03-15.37.47.000000,2020-08-03 15:37:47.000,2020-08-03 17:55:35.859,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036165,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.015,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036231,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.022,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036247,2020-08-03-15.37.47.000000,2020-08-03 15:37:47.000,2020-08-03 17:55:36.025,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036219,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.021,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036092,2020-08-03-15.37.43.000000,2020-08-03 15:37:43.000,2020-08-03 17:55:35.974,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036166,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:35.916,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036208,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.020,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036250,2020-08-03-15.37.47.000000,2020-08-03 15:37:47.000,2020-08-03 17:55:36.025,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036246,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.024,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036203,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.019,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036256,2020-08-03-15.37.47.000000,2020-08-03 15:37:47.000,2020-08-03 17:55:36.026,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036207,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.020,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036170,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:36.015,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036244,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.024,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036131,2020-08-03-15.37.45.000000,2020-08-03 15:37:45.000,2020-08-03 17:55:35.978,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036234,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.023,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036074,2020-08-03-15.37.43.000000,2020-08-03 15:37:43.000,2020-08-03 17:55:35.973,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036241,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.024,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036240,2020-08-03-15.37.46.000000,2020-08-03 15:37:46.000,2020-08-03 17:55:36.023,22.0,3,5,312,4,137.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66036323,2020-08-03-15.42.09.000000,2020-08-03 15:42:09.000,2020-08-03 23:27:41.134,22.0,11,11,312,4,465.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
66037154,2020-08-03-15.51.13.000000,2020-08-03 15:51:13.000,2020-08-03 21:35:39.214,22.0,1,5,312,4,344.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,240 - 480 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
66037319,2020-08-03-15.52.50.000000,2020-08-03 15:52:50.000,2020-08-03 17:55:36.039,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037342,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.059,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037205,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.032,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037381,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:35.891,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037365,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.062,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037200,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.031,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037218,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.036,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037232,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.048,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037338,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.058,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037359,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.061,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037388,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.063,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037241,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.035,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037197,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.030,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037219,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:35.938,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037225,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.034,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037184,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.028,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037366,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.062,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037203,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.031,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037214,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.033,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037386,2020-08-03-15.52.51.000000,2020-08-03 15:52:51.000,2020-08-03 17:55:36.063,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037190,2020-08-03-15.52.48.000000,2020-08-03 15:52:48.000,2020-08-03 17:55:36.029,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037223,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.033,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
66037251,2020-08-03-15.52.49.000000,2020-08-03 15:52:49.000,2020-08-03 17:55:36.050,22.0,3,5,312,4,122.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Completed Successfully,120 - 240 mins,23,negative,negative,Positive,Positive,ne-notification:ne-enrichment:
